,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
4560,4561,6,5,1981,18,NL,F,32.0,105.0
4561,4562,6,5,1981,24,DM,F,36.0,40.0
4562,4563,6,5,1981,11,DM,M,39.0,45.0
4563,4564,6,5,1981,13,DM,M,37.0,53.0
4565,4566,6,5,1981,11,PP,F,22.0,18.0
4566,4567,6,5,1981,12,PE,M,21.0,21.0
4567,4568,6,5,1981,24,NL,M,33.0,136.0
4568,4569,6,5,1981,22,PF,F,16.0,7.0
4569,4570,6,5,1981,24,DM,F,34.0,33.0
4570,4571,6,5,1981,12,DM,F,36.0,22.0
4571,4572,6,5,1981,11,DM,F,36.0,45.0
4572,4573,6,5,1981,12,DS,M,53.0,138.0
4573,4574,6,5,1981,17,DS,F,49.0,67.0
4574,4575,6,5,1981,18,DS,F,52.0,141.0
4575,4576,6,5,1981,20,DS,F,52.0,157.0
4576,4577,6,5,1981,20,OT,F,20.0,27.0
4577,4578,6,5,1981,17,DS,M,53.0,144.0
4578,4579,6,5,1981,22,DS,F,52.0,133.0
4579,4580,6,5,1981,20,DS,M,47.0,74.0
4581,4582,6,5,1981,18,DM,F,37.0,46.0
4582,4583,6,5,1981,11,OT,F,21.0,27.0
4583,4584,6,5,1981,18,NL,M,32.0,123.0
4584,4585,6,5,1981,19,RM,M,16.0,12.0
4585,4586,6,5,1981,20,DS,M,53.0,136.0
4586,4587,6,5,1981,22,DS,M,51.0,123.0
4587,4588,6,5,1981,13,DS,F,52.0,132.0
4588,4589,6,5,1981,17,DO,F,35.0,38.0
4589,4590,6,5,1981,22,DS,M,52.0,114.0
4590,4591,6,5,1981,12,DM,M,35.0,22.0
4591,4592,6,5,1981,12,DM,M,36.0,61.0
4592,4593,6,5,1981,13,DM,F,37.0,47.0
4593,4594,6,5,1981,11,DM,M,35.0,37.0
4594,4595,6,5,1981,12,DM,F,37.0,43.0
4596,4597,6,5,1981,17,DO,F,37.0,50.0
4597,4598,6,5,1981,24,DM,M,37.0,45.0
4600,4601,7,7,1981,1,DM,M,37.0,46.0
4601,4602,7,7,1981,11,PP,M,20.0,11.0
4602,4603,7,7,1981,17,DM,M,37.0,48.0
4603,4604,7,7,1981,17,NL,F,31.0,126.0
4604,4605,7,7,1981,12,DM,M,38.0,39.0
4606,4607,7,7,1981,13,DM,M,37.0,52.0
4607,4608,7,7,1981,11,DM,F,36.0,50.0
4608,4609,7,7,1981,20,DM,M,36.0,44.0
4609,4610,7,7,1981,24,DO,F,34.0,41.0
4610,4611,7,7,1981,24,DM,M,37.0,44.0
4611,4612,7,7,1981,12,DM,F,37.0,48.0
4612,4613,7,7,1981,17,DM,F,34.0,47.0
4613,4614,7,7,1981,22,DS,M,48.0,120.0
4614,4615,7,7,1981,24,DM,F,36.0,44.0
4615,4616,7,7,1981,17,DM,F,34.0,31.0
4616,4617,7,7,1981,12,DM,F,37.0,47.0
4617,4618,7,7,1981,24,NL,M,34.0,137.0
4618,4619,7,7,1981,1,DS,M,52.0,144.0
4619,4620,7,7,1981,11,DM,M,35.0,46.0
4620,4621,7,7,1981,11,PP,F,21.0,18.0
4621,4622,7,7,1981,17,DS,M,51.0,141.0
4622,4623,7,7,1981,1,DS,M,52.0,146.0
4623,4624,7,7,1981,1,NL,M,32.0,125.0
4624,4625,7,7,1981,19,OT,M,20.0,25.0
4625,4626,7,7,1981,12,DS,M,53.0,141.0
4626,4627,7,7,1981,17,DS,F,48.0,89.0
4627,4628,7,7,1981,20,DS,M,49.0,96.0
4628,4629,7,7,1981,1,DO,F,36.0,53.0
4629,4630,7,7,1981,12,DM,M,35.0,34.0
4630,4631,7,7,1981,20,DM,F,34.0,46.0
4631,4632,7,7,1981,1,DO,M,36.0,35.0
4632,4633,7,7,1981,11,PF,M,16.0,6.0
4633,4634,7,7,1981,12,DM,F,35.0,26.0
4634,4635,7,7,1981,13,DS,M,47.0,109.0
4635,4636,7,7,1981,12,DM,M,37.0,58.0
4636,4637,7,7,1981,17,DO,F,36.0,49.0
4637,4638,7,7,1981,11,DM,M,37.0,38.0
4638,4639,7,7,1981,13,DM,F,35.0,40.0
4640,4641,7,7,1981,19,PM,M,22.0,23.0
4641,4642,7,7,1981,12,DM,M,37.0,48.0
4642,4643,7,7,1981,20,DS,M,46.0,85.0
4643,4644,7,7,1981,24,DM,M,36.0,45.0
4647,4648,7,8,1981,2,DS,F,53.0,144.0
4649,4650,7,8,1981,14,DO,F,34.0,33.0
4651,4652,7,8,1981,5,DM,M,36.0,31.0
4652,4653,7,8,1981,5,DM,M,37.0,50.0
4653,4654,7,8,1981,14,DM,M,35.0,49.0
4654,4655,7,8,1981,8,DS,M,52.0,135.0
4656,4657,7,8,1981,5,PF,F,15.0,6.0
4657,4658,7,8,1981,6,PF,F,13.0,5.0
4658,4659,7,8,1981,18,DS,M,51.0,84.0
4659,4660,7,8,1981,15,PF,M,15.0,8.0
4660,4661,7,8,1981,8,PF,M,15.0,7.0
4661,4662,7,8,1981,9,PF,F,15.0,8.0
4662,4663,7,8,1981,18,DM,F,34.0,27.0
4663,4664,7,8,1981,4,DS,F,51.0,130.0
4664,4665,7,8,1981,6,DS,F,47.0,123.0
4665,4666,7,8,1981,8,DO,M,36.0,48.0
4666,4667,7,8,1981,2,NL,F,30.0,130.0
4667,4668,7,8,1981,6,DS,M,49.0,95.0
4668,4669,7,8,1981,9,DS,F,52.0,131.0
4669,4670,7,8,1981,6,DS,F,50.0,90.0
4670,4671,7,8,1981,8,DS,M,52.0,133.0
4671,4672,7,8,1981,18,DM,F,35.0,47.0
4672,4673,7,8,1981,4,DS,F,51.0,86.0
4673,4674,7,8,1981,6,DM,M,34.0,44.0
4674,4675,7,8,1981,9,DS,F,49.0,122.0
4675,4676,7,8,1981,18,NL,F,31.0,76.0
4676,4677,7,8,1981,14,DM,F,35.0,43.0
4677,4678,7,8,1981,8,DO,F,36.0,51.0
4678,4679,7,8,1981,5,DM,F,36.0,28.0
4679,4680,7,8,1981,9,DS,M,50.0,85.0
4680,4681,7,8,1981,14,DM,F,36.0,48.0
4681,4682,7,8,1981,5,DM,M,37.0,45.0
4682,4683,7,8,1981,9,DS,F,47.0,93.0
4683,4684,7,8,1981,9,DM,M,37.0,47.0
4684,4685,7,8,1981,2,DM,M,37.0,45.0
4685,4686,7,8,1981,3,PF,M,16.0,6.0
4686,4687,7,8,1981,5,DM,F,37.0,54.0
4687,4688,7,8,1981,4,DS,M,54.0,99.0
4690,4691,7,30,1981,5,DM,F,33.0,41.0
4691,4692,7,30,1981,15,NL,M,33.0,174.0
4692,4693,7,30,1981,2,DM,M,37.0,45.0
4693,4694,7,30,1981,14,DS,M,49.0,114.0
4694,4695,7,30,1981,18,OT,F,21.0,18.0
4695,4696,7,30,1981,5,PF,M,17.0,8.0
4696,4697,7,30,1981,15,OL,M,21.0,39.0
4697,4698,7,30,1981,9,DS,M,51.0,73.0
4698,4699,7,30,1981,4,DS,F,50.0,135.0
4699,4700,7,30,1981,18,DS,M,52.0,92.0
4700,4701,7,30,1981,14,DM,M,34.0,47.0
4701,4702,7,30,1981,6,DS,F,48.0,128.0
4702,4703,7,30,1981,6,DS,M,52.0,101.0
4703,4704,7,30,1981,4,DM,F,37.0,37.0
4704,4705,7,30,1981,5,DM,M,37.0,46.0
4707,4708,7,30,1981,4,DS,M,54.0,100.0
4708,4709,7,30,1981,8,OL,F,19.0,31.0
4709,4710,7,30,1981,8,DO,F,38.0,57.0
4710,4711,7,30,1981,9,DS,F,48.0,100.0
4711,4712,7,30,1981,14,DM,F,35.0,42.0
4712,4713,7,30,1981,4,NL,M,34.0,175.0
4713,4714,7,30,1981,2,DM,M,37.0,45.0
4717,4718,7,31,1981,11,PP,F,21.0,18.0
4718,4719,7,31,1981,12,PP,F,19.0,15.0
4719,4720,7,31,1981,22,OT,M,20.0,29.0
4720,4721,7,31,1981,13,DM,M,39.0,53.0
4721,4722,7,31,1981,12,DM,M,37.0,39.0
4722,4723,7,31,1981,24,DM,F,36.0,46.0
4723,4724,7,31,1981,22,OT,F,19.0,15.0
4724,4725,7,31,1981,17,DM,F,35.0,32.0
4725,4726,7,31,1981,20,DM,M,37.0,41.0
4726,4727,7,31,1981,22,DS,M,48.0,125.0
4727,4728,7,31,1981,12,DS,M,52.0,144.0
4728,4729,7,31,1981,17,OT,F,21.0,36.0
4729,4730,7,31,1981,1,DO,F,36.0,61.0
4730,4731,7,31,1981,11,DM,M,35.0,44.0
4731,4732,7,31,1981,22,DM,M,38.0,45.0
4732,4733,7,31,1981,12,DM,M,36.0,56.0
4733,4734,7,31,1981,12,DM,F,35.0,43.0
4734,4735,7,31,1981,11,DM,F,34.0,44.0
4735,4736,7,31,1981,20,DM,F,34.0,42.0
4736,4737,7,31,1981,22,DS,M,49.0,129.0
4737,4738,7,31,1981,1,PP,F,22.0,10.0
4738,4739,7,31,1981,1,PP,F,22.0,11.0
4739,4740,7,31,1981,24,DM,M,36.0,44.0
4740,4741,7,31,1981,13,DM,F,36.0,54.0
4741,4742,7,31,1981,17,DS,M,49.0,148.0
4743,4744,7,31,1981,1,PP,M,22.0,11.0
4744,4745,7,31,1981,12,DM,M,36.0,36.0
4745,4746,7,31,1981,12,DM,F,36.0,46.0
4746,4747,7,31,1981,17,DO,M,35.0,29.0
4747,4748,7,31,1981,24,OL,F,20.0,22.0
4748,4749,7,31,1981,1,PF,F,15.0,6.0
4749,4750,7,31,1981,24,DO,F,36.0,51.0
4750,4751,7,31,1981,11,DM,M,37.0,41.0
4756,4757,8,30,1981,12,DM,M,36.0,58.0
4757,4758,8,30,1981,18,DM,F,36.0,44.0
4758,4759,8,30,1981,24,NL,F,33.0,162.0
4759,4760,8,30,1981,11,DM,F,36.0,45.0
4760,4761,8,30,1981,12,DM,M,37.0,44.0
4761,4762,8,30,1981,17,DS,F,49.0,117.0
4762,4763,8,30,1981,1,DO,F,37.0,59.0
4763,4764,8,30,1981,18,DS,F,52.0,112.0
4764,4765,8,30,1981,17,DM,F,37.0,47.0
4765,4766,8,30,1981,20,DM,M,38.0,46.0
4766,4767,8,30,1981,22,DS,M,49.0,131.0
4767,4768,8,30,1981,22,DS,F,52.0,137.0
4768,4769,8,30,1981,24,DM,M,33.0,19.0
4769,4770,8,30,1981,20,DS,F,52.0,158.0
4770,4771,8,30,1981,12,DM,M,36.0,27.0
4772,4773,8,30,1981,12,DS,M,54.0,145.0
4773,4774,8,30,1981,24,DO,F,37.0,54.0
4775,4776,8,30,1981,11,DM,F,36.0,33.0
4776,4777,8,30,1981,13,DM,M,35.0,21.0
4777,4778,8,30,1981,17,DO,F,37.0,53.0
4778,4779,8,30,1981,24,DM,M,37.0,47.0
4779,4780,8,30,1981,1,PP,M,23.0,16.0
4780,4781,8,30,1981,13,DS,M,51.0,141.0
4781,4782,8,30,1981,11,NL,F,32.0,172.0
4782,4783,8,30,1981,17,DO,M,35.0,53.0
4783,4784,8,30,1981,11,DM,M,36.0,42.0
4785,4786,8,30,1981,18,DM,F,35.0,46.0
4789,4790,8,31,1981,5,DM,F,34.0,46.0
4790,4791,8,31,1981,8,DO,M,37.0,51.0
4791,4792,8,31,1981,14,DM,F,36.0,42.0
4792,4793,8,31,1981,4,DM,M,35.0,37.0
4793,4794,8,31,1981,14,DS,M,50.0,126.0
4794,4795,8,31,1981,4,DM,F,36.0,47.0
4795,4796,8,31,1981,6,DS,M,52.0,119.0
4796,4797,8,31,1981,4,DM,M,38.0,53.0
4797,4798,8,31,1981,8,NL,M,31.0,173.0
4798,4799,8,31,1981,15,PF,M,16.0,9.0
4799,4800,8,31,1981,14,DM,M,36.0,49.0
4800,4801,8,31,1981,5,DM,M,38.0,49.0
4801,4802,8,31,1981,6,DS,M,49.0,123.0
4802,4803,8,31,1981,9,NL,M,31.0,156.0
4808,4809,9,29,1981,24,OT,M,21.0,23.0
4809,4810,9,29,1981,24,DO,M,34.0,56.0
4810,4811,9,29,1981,12,DM,M,37.0,42.0
4811,4812,9,29,1981,24,DM,F,38.0,44.0
4812,4813,9,29,1981,12,DS,M,52.0,146.0
4813,4814,9,29,1981,24,DM,M,38.0,47.0
4814,4815,9,29,1981,24,DO,F,37.0,57.0
4815,4816,9,29,1981,12,PE,M,21.0,14.0
4816,4817,9,29,1981,12,DM,F,37.0,50.0
4817,4818,9,29,1981,12,DM,M,37.0,45.0
4818,4819,9,29,1981,12,DM,M,38.0,43.0
4819,4820,9,29,1981,24,DM,M,37.0,46.0
4821,4822,9,29,1981,20,DS,F,52.0,156.0
4822,4823,9,29,1981,18,OT,F,21.0,37.0
4823,4824,9,29,1981,22,DS,F,52.0,145.0
4824,4825,9,29,1981,20,DM,M,38.0,47.0
4825,4826,9,29,1981,18,DM,F,36.0,57.0
4826,4827,9,29,1981,18,DM,M,34.0,32.0
4827,4828,9,29,1981,18,DM,M,36.0,27.0
4828,4829,9,29,1981,21,OL,F,22.0,23.0
4829,4830,9,29,1981,21,OT,M,21.0,20.0
4830,4831,9,29,1981,21,NL,F,32.0,165.0
4831,4832,9,29,1981,20,OL,F,19.0,21.0
4833,4834,9,30,1981,5,DM,M,38.0,51.0
4834,4835,9,30,1981,6,DM,F,37.0,48.0
4835,4836,9,30,1981,11,OT,F,22.0,24.0
4836,4837,9,30,1981,5,NL,F,32.0,185.0
4837,4838,9,30,1981,11,NL,M,31.0,155.0
4838,4839,9,30,1981,6,DS,F,49.0,145.0
4839,4840,9,30,1981,11,DM,F,36.0,42.0
4840,4841,9,30,1981,13,DM,M,39.0,58.0
4841,4842,9,30,1981,11,DM,M,37.0,47.0
4842,4843,9,30,1981,13,DS,M,49.0,140.0
4843,4844,9,30,1981,11,DM,F,37.0,44.0
4844,4845,9,30,1981,5,DM,M,37.0,52.0
4845,4846,9,30,1981,11,NL,F,32.0,160.0
4846,4847,9,30,1981,14,PE,M,19.0,16.0
4847,4848,9,30,1981,15,PE,M,20.0,16.0
4848,4849,9,30,1981,17,OT,M,23.0,30.0
4849,4850,9,30,1981,14,DM,M,36.0,48.0
4850,4851,9,30,1981,14,DS,M,52.0,144.0
4851,4852,9,30,1981,14,DM,F,36.0,42.0
4852,4853,9,30,1981,13,DM,M,36.0,38.0
4853,4854,9,30,1981,17,OT,F,22.0,22.0
4855,4856,10,1,1981,8,PE,M,22.0,20.0
4856,4857,10,1,1981,4,DS,F,52.0,146.0
4857,4858,10,1,1981,2,DS,F,52.0,151.0
4858,4859,10,1,1981,2,NL,M,34.0,208.0
4859,4860,10,1,1981,4,RM,M,19.0,14.0
4860,4861,10,1,1981,9,DS,F,52.0,125.0
4861,4862,10,1,1981,1,DO,F,37.0,62.0
4862,4863,10,1,1981,4,DS,M,52.0,153.0
4863,4864,10,1,1981,8,DS,M,54.0,152.0
4864,4865,10,1,1981,9,DS,F,50.0,137.0
4868,4869,10,24,1981,12,DS,M,53.0,155.0
4869,4870,10,24,1981,18,OL,M,21.0,21.0
4870,4871,10,24,1981,18,DM,M,37.0,49.0
4871,4872,10,24,1981,21,PE,M,20.0,19.0
4872,4873,10,24,1981,20,DM,M,37.0,46.0
4873,4874,10,24,1981,22,OL,M,20.0,24.0
4875,4876,10,24,1981,12,NL,M,34.0,235.0
4876,4877,10,24,1981,24,DM,F,36.0,47.0
4877,4878,10,24,1981,19,PE,M,21.0,20.0
4878,4879,10,24,1981,22,DM,M,37.0,48.0
4879,4880,10,24,1981,24,DM,F,36.0,41.0
4880,4881,10,24,1981,22,OL,F,21.0,24.0
4881,4882,10,24,1981,18,DM,M,39.0,39.0
4882,4883,10,24,1981,20,DM,F,36.0,43.0
4883,4884,10,24,1981,12,DM,M,39.0,43.0
4884,4885,10,24,1981,18,DM,F,36.0,42.0
4885,4886,10,24,1981,18,DM,M,36.0,27.0
4886,4887,10,24,1981,20,DM,F,36.0,25.0
4887,4888,10,24,1981,22,DS,F,51.0,137.0
4888,4889,10,24,1981,20,OL,M,21.0,26.0
4889,4890,10,24,1981,20,DM,F,36.0,26.0
4890,4891,10,24,1981,18,OT,M,21.0,19.0
4891,4892,10,24,1981,12,DM,M,36.0,44.0
4892,4893,10,24,1981,19,PM,M,19.0,18.0
4893,4894,10,24,1981,20,PE,F,21.0,24.0
4894,4895,10,24,1981,12,DM,F,37.0,44.0
4895,4896,10,24,1981,12,OT,M,21.0,15.0
4896,4897,10,24,1981,24,PE,M,21.0,17.0
4897,4898,10,24,1981,18,OL,F,19.0,18.0
4898,4899,10,24,1981,12,OT,F,21.0,19.0
4899,4900,10,24,1981,18,OL,F,19.0,19.0
4900,4901,10,24,1981,12,DM,F,37.0,43.0
4901,4902,10,24,1981,21,NL,F,34.0,165.0
4902,4903,10,24,1981,12,OT,F,21.0,25.0
4903,4904,10,24,1981,18,DM,F,34.0,22.0
4904,4905,10,24,1981,22,OT,M,19.0,24.0
4905,4906,10,24,1981,12,DM,M,39.0,51.0
4910,4911,10,25,1981,11,DS,F,49.0,112.0
4911,4912,10,25,1981,14,DM,M,36.0,46.0
4912,4913,10,25,1981,14,OL,M,21.0,25.0
4913,4914,10,25,1981,11,NL,M,34.0,162.0
4914,4915,10,25,1981,5,OT,M,20.0,19.0
4915,4916,10,25,1981,5,OT,F,20.0,24.0
4916,4917,10,25,1981,13,PE,M,20.0,19.0
4917,4918,10,25,1981,11,DM,F,36.0,49.0
4918,4919,10,25,1981,14,DM,F,36.0,45.0
4920,4921,10,25,1981,14,DS,M,49.0,135.0
4921,4922,10,25,1981,13,DM,F,39.0,54.0
4922,4923,10,25,1981,11,NL,F,33.0,157.0
4923,4924,10,25,1981,14,PF,F,16.0,6.0
4924,4925,10,25,1981,14,PF,F,16.0,8.0
4925,4926,10,25,1981,11,DM,F,38.0,40.0
4926,4927,10,25,1981,13,DM,M,38.0,39.0
4927,4928,10,25,1981,16,DS,F,51.0,158.0
4928,4929,10,25,1981,11,OL,F,22.0,28.0
4929,4930,10,25,1981,5,DM,F,36.0,42.0
4930,4931,10,25,1981,11,DM,M,37.0,40.0
4931,4932,10,25,1981,5,DM,M,38.0,45.0
4932,4933,10,25,1981,5,DM,M,39.0,49.0
4933,4934,10,25,1981,13,DS,M,51.0,138.0
4934,4935,10,25,1981,13,NL,M,35.0,177.0
4935,4936,10,25,1981,14,DM,F,35.0,43.0
4936,4937,10,25,1981,6,PP,M,23.0,17.0
4937,4938,10,25,1981,17,DO,F,37.0,54.0
4938,4939,10,25,1981,5,OT,F,20.0,21.0
4939,4940,10,26,1981,3,NL,M,34.0,195.0
4940,4941,10,26,1981,4,DM,M,34.0,42.0
4941,4942,10,26,1981,8,PF,F,15.0,9.0
4942,4943,10,26,1981,1,DO,F,38.0,59.0
4943,4944,10,26,1981,4,DS,M,49.0,78.0
4944,4945,10,26,1981,1,PP,M,24.0,14.0
4945,4946,10,26,1981,9,DS,F,52.0,125.0
4946,4947,10,26,1981,9,DO,F,38.0,43.0
4947,4948,10,26,1981,2,DS,F,54.0,172.0
4948,4949,10,26,1981,1,NL,M,34.0,187.0
4949,4950,10,26,1981,4,DS,M,54.0,145.0
4950,4951,10,26,1981,9,DM,M,37.0,47.0
4951,4952,10,26,1981,2,DM,F,37.0,38.0
4952,4953,10,26,1981,4,DM,M,38.0,51.0
4953,4954,10,26,1981,9,DM,M,38.0,49.0
4954,4955,10,26,1981,1,DS,M,53.0,165.0
4955,4956,10,26,1981,2,OT,M,22.0,22.0
4956,4957,10,26,1981,9,DS,F,51.0,136.0
4957,4958,10,26,1981,2,OT,F,21.0,22.0
4958,4959,11,22,1981,24,PE,M,22.0,20.0
4959,4960,11,22,1981,21,OT,F,22.0,35.0
4960,4961,11,22,1981,22,DM,F,37.0,38.0
4962,4963,11,22,1981,24,DM,F,35.0,23.0
4963,4964,11,22,1981,18,DM,F,36.0,50.0
4964,4965,11,22,1981,22,DS,M,48.0,139.0
4965,4966,11,22,1981,17,RM,M,18.0,10.0
4966,4967,11,22,1981,20,PE,F,21.0,21.0
4967,4968,11,22,1981,21,PF,M,16.0,8.0
4969,4970,11,22,1981,20,DM,M,38.0,45.0
4970,4971,11,22,1981,15,PE,M,19.0,10.0
4971,4972,11,22,1981,21,OT,M,21.0,24.0
4972,4973,11,22,1981,24,DM,F,36.0,46.0
4974,4975,11,22,1981,12,DS,M,52.0,161.0
4975,4976,11,22,1981,11,DM,F,37.0,44.0
4976,4977,11,22,1981,11,DM,F,36.0,50.0
4977,4978,11,22,1981,18,DM,M,37.0,44.0
4978,4979,11,22,1981,21,OT,M,21.0,27.0
4979,4980,11,22,1981,22,DS,F,52.0,146.0
4980,4981,11,22,1981,12,DM,M,38.0,49.0
4981,4982,11,22,1981,18,DS,F,51.0,154.0
4983,4984,11,22,1981,11,OT,M,22.0,31.0
4984,4985,11,22,1981,15,PE,M,22.0,19.0
4985,4986,11,22,1981,11,NL,F,33.0,169.0
4986,4987,11,22,1981,21,OL,F,22.0,26.0
4988,4989,11,22,1981,12,DM,M,39.0,56.0
4989,4990,11,22,1981,20,NL,M,33.0,220.0
4990,4991,11,22,1981,11,DM,M,37.0,54.0
4991,4992,11,22,1981,19,PM,M,21.0,24.0
4992,4993,11,22,1981,18,OL,M,21.0,24.0
4993,4994,11,22,1981,20,DM,F,37.0,35.0
4994,4995,11,22,1981,18,OL,F,22.0,24.0
4995,4996,11,22,1981,22,DS,F,47.0,151.0
4996,4997,11,22,1981,12,DM,F,38.0,54.0
4997,4998,11,22,1981,17,DS,M,52.0,170.0
4998,4999,11,22,1981,11,OT,F,21.0,26.0
4999,5000,11,22,1981,12,DM,M,38.0,49.0
5000,5001,11,22,1981,20,DS,F,52.0,166.0
5001,5002,11,22,1981,21,OT,F,22.0,22.0
5002,5003,11,22,1981,11,DM,M,37.0,48.0
5003,5004,11,22,1981,24,DM,M,36.0,48.0
5004,5005,11,22,1981,18,PM,F,21.0,24.0
5005,5006,11,22,1981,19,RM,M,17.0,10.0
5006,5007,11,22,1981,20,DM,M,37.0,44.0
5007,5008,11,22,1981,24,RM,F,17.0,11.0
5012,5013,11,23,1981,2,DS,M,49.0,144.0
5013,5014,11,23,1981,4,DM,M,38.0,51.0
5014,5015,11,23,1981,4,OL,M,22.0,41.0
5015,5016,11,23,1981,13,DM,M,39.0,55.0
5016,5017,11,23,1981,6,DM,M,37.0,51.0
5017,5018,11,23,1981,2,OT,M,21.0,23.0
5018,5019,11,23,1981,5,DM,M,38.0,52.0
5019,5020,11,23,1981,2,OT,F,20.0,22.0
5020,5021,11,23,1981,3,PF,F,16.0,6.0
5021,5022,11,23,1981,4,DM,M,37.0,43.0
5022,5023,11,23,1981,14,DM,M,36.0,44.0
5023,5024,11,23,1981,5,NL,F,33.0,186.0
5026,5027,11,23,1981,2,DS,F,51.0,142.0
5027,5028,11,23,1981,4,DS,M,52.0,104.0
5028,5029,11,23,1981,6,DS,F,49.0,141.0
5029,5030,11,23,1981,14,DM,M,36.0,34.0
5030,5031,11,23,1981,3,RM,F,17.0,9.0
5031,5032,11,23,1981,5,DM,M,37.0,32.0
5032,5033,11,23,1981,6,DO,F,36.0,49.0
5033,5034,11,23,1981,8,DO,M,36.0,52.0
5034,5035,11,23,1981,14,DM,M,36.0,47.0
5036,5037,11,23,1981,6,DM,M,36.0,54.0
5037,5038,11,23,1981,5,DM,F,35.0,22.0
5038,5039,11,23,1981,5,DM,F,36.0,21.0
5039,5040,11,23,1981,6,DO,F,37.0,59.0
5040,5041,11,23,1981,1,NL,M,33.0,194.0
5041,5042,11,23,1981,9,DS,F,53.0,139.0
5042,5043,11,23,1981,6,DO,M,38.0,58.0
5043,5044,11,23,1981,2,DM,F,36.0,36.0
5044,5045,11,23,1981,9,DM,F,36.0,47.0
5045,5046,11,23,1981,1,DS,M,52.0,161.0
5046,5047,11,23,1981,6,DM,F,36.0,47.0
5047,5048,11,23,1981,2,NL,M,34.0,192.0
5048,5049,11,23,1981,14,OL,M,21.0,34.0
5049,5050,11,23,1981,6,DM,F,37.0,36.0
5050,5051,11,23,1981,5,DM,M,36.0,49.0
5051,5052,11,23,1981,8,DS,M,53.0,142.0
5052,5053,11,23,1981,13,PF,F,17.0,8.0
5054,5055,11,23,1981,5,DM,F,37.0,38.0
5055,5056,11,23,1981,6,DS,M,50.0,129.0
5056,5057,11,23,1981,4,DM,F,37.0,39.0
5057,5058,11,23,1981,8,PF,M,16.0,7.0
5058,5059,11,23,1981,14,OL,F,20.0,26.0
5059,5060,11,23,1981,1,DO,F,37.0,70.0
5060,5061,11,23,1981,3,RM,F,16.0,9.0
5062,5063,11,23,1981,2,DM,M,37.0,44.0
5063,5064,11,23,1981,4,DS,M,55.0,144.0
5064,5065,11,23,1981,4,DM,F,36.0,45.0
5065,5066,11,23,1981,6,PF,M,17.0,7.0
5066,5067,11,23,1981,13,DM,M,39.0,51.0
5067,5068,11,23,1981,14,DM,M,37.0,43.0
5069,5070,11,23,1981,14,DM,M,37.0,44.0
5070,5071,11,23,1981,2,PE,M,19.0,19.0
5071,5072,11,23,1981,13,DM,M,37.0,42.0
5072,5073,11,23,1981,14,DM,F,37.0,50.0
5073,5074,11,23,1981,2,PE,M,21.0,19.0
5074,5075,11,23,1981,13,DS,M,47.0,139.0
5075,5076,11,23,1981,2,PE,F,21.0,19.0
5076,5077,11,23,1981,5,DM,M,36.0,43.0
5077,5078,11,23,1981,8,DS,M,52.0,137.0
5078,5079,12,30,1981,17,DS,M,51.0,147.0
5079,5080,12,30,1981,15,PE,F,23.0,23.0
5080,5081,12,30,1981,19,PF,M,18.0,8.0
5081,5082,12,30,1981,21,RM,F,17.0,10.0
5082,5083,12,30,1981,19,PM,F,21.0,10.0
5083,5084,12,30,1981,18,DS,F,51.0,124.0
5084,5085,12,30,1981,15,PE,F,22.0,16.0
5085,5086,12,30,1981,18,DM,M,37.0,44.0
5086,5087,12,30,1981,21,PF,F,15.0,7.0
5087,5088,12,30,1981,17,RM,F,17.0,10.0
5088,5089,12,30,1981,19,RM,M,18.0,9.0
5089,5090,12,30,1981,15,PE,F,23.0,18.0
5090,5091,12,30,1981,18,DM,F,37.0,40.0
5091,5092,12,30,1981,20,RM,M,17.0,10.0
5092,5093,12,30,1981,22,DS,M,49.0,137.0
5093,5094,12,30,1981,21,RM,F,17.0,11.0
5094,5095,12,30,1981,19,RM,F,19.0,14.0
5095,5096,12,30,1981,19,PE,F,22.0,20.0
5096,5097,12,30,1981,20,DS,F,49.0,162.0
5097,5098,12,30,1981,18,DM,F,34.0,24.0
5098,5099,12,30,1981,21,PF,M,16.0,8.0
5099,5100,12,30,1981,22,DS,M,52.0,150.0
5100,5101,12,30,1981,15,RM,M,16.0,9.0
5101,5102,12,30,1981,20,DM,F,36.0,37.0
5102,5103,12,30,1981,15,RM,F,18.0,12.0
5103,5104,12,30,1981,18,NL,F,35.0,212.0
5104,5105,12,30,1981,19,PE,M,22.0,23.0
5105,5106,12,30,1981,19,PM,F,22.0,9.0
5106,5107,12,30,1981,22,DM,M,36.0,39.0
5107,5108,12,30,1981,22,DS,F,49.0,117.0
5108,5109,12,30,1981,18,DM,F,36.0,22.0
5109,5110,12,30,1981,21,PF,F,17.0,7.0
5110,5111,12,30,1981,19,PM,M,23.0,22.0
5113,5114,12,31,1981,12,RM,F,16.0,9.0
5114,5115,12,31,1981,7,PE,F,22.0,24.0
5115,5116,12,31,1981,12,NL,M,31.0,83.0
5116,5117,12,31,1981,24,NL,F,33.0,134.0
5117,5118,12,31,1981,14,DM,M,36.0,37.0
5118,5119,12,31,1981,11,DM,F,36.0,39.0
5120,5121,12,31,1981,11,DS,F,49.0,110.0
5121,5122,12,31,1981,24,DM,F,36.0,40.0
5122,5123,12,31,1981,12,RM,M,17.0,8.0
5123,5124,12,31,1981,13,DM,M,38.0,54.0
5124,5125,12,31,1981,14,DM,M,33.0,34.0
